SITZUNGSDAUERLAUF -- Google sdk_gphone64_x86_64
Android 14 (API 34)

900 vollständige Diktate hintereinander, im selben Prozess.
Ohne Neustart, ohne Hintergrund, ohne erzwungenes Aufräumen.
Seitengröße für RSS: 4 KB (fest angenommen).

KONTROLLSITZUNG
  Text erkannt: ja, Fehler keiner, Zeiger 112
  in Ordnung

VERLAUF -- jede Sitzung
  Nr   Zeig   Fäden  Java KB  nativ    RSS KB   Start   Dauer   Aufräum Text
  218  127    15     9179     16954    196524   5       2601    0       ja
  219  127    15     9299     16968    196512   7       2599    0       ja
  220  127    15     9435     16983    196736   5       2599    0       ja
  221  127    15     9555     16997    196724   6       2615    0       ja
  222  127    15     9692     17011    196712   6       2612    0       ja
  223  127    15     9827     17024    196944   6       2601    0       ja
  224  127    15     9963     17038    197060   5       2606    0       ja
  225  127    15     5382     16542    193744   6       2608    0       ja
  226  127    15     5503     16555    193732   5       2618    1       ja
  227  127    15     5639     16569    193720   5       2600    0       ja
  228  127    15     5744     16583    193948   6       2603    0       ja
  229  127    15     5864     16596    193936   9       2610    0       ja
  230  127    15     6016     16613    194168   5       2616    0       ja
  231  127    15     6153     16627    194156   7       2616    0       ja
  232  127    15     6272     16640    194148   10      2658    1       ja
  233  127    15     6393     16654    194380   9       2608    1       ja
  234  127    15     6513     16668    194368   8       2615    0       ja
  235  127    15     6632     16681    194356   7       2609    1       ja
  236  127    15     6769     16695    194588   5       2642    0       ja
  237  127    15     6905     16709    194840   8       2606    1       ja
  238  127    15     7009     16723    194832   6       2616    1       ja
  239  127    15     7129     16736    195060   18      2608    0       ja
  240  127    15     7281     16752    195052   5       2605    0       ja
  241  127    15     7401     16766    195284   14      2622    0       ja
  242  127    15     7538     16779    195272   9       2634    1       ja
  243  127    15     7673     16793    195264   16      2617    1       ja
  244  127    15     7793     16807    195496   6       2612    0       ja
  245  127    15     7914     16820    195484   7       2609    0       ja
  246  127    15     8049     16834    195472   9       2639    0       ja
  247  127    15     8170     16848    195700   9       2607    0       ja
  248  127    15     8274     16862    195688   6       2637    0       ja
  249  127    15     8411     16875    195676   6       2651    1       ja
  250  127    15     8562     16891    195916   6       2613    0       ja
  251  127    15     8698     16905    195908   9       2605    0       ja
  252  127    15     8818     16919    196140   6       2644    1       ja
  253  127    15     8939     16933    196128   15      2614    1       ja
  254  127    15     9043     16947    196120   8       2607    0       ja
  255  127    15     9195     16960    196352   6       2631    1       ja
  256  127    15     9332     16974    196340   9       2621    1       ja
  257  127    15     9452     16988    196596   8       2610    0       ja
  258  127    15     9555     17001    196828   6       2662    1       ja
  259  127    15     9692     17015    196816   10      2609    1       ja
  260  127    15     9812     17031    196804   6       2607    0       ja
  261  127    15     9979     17045    197156   13      2620    0       ja
  262  127    15     5577     16574    193664   6       2644    0       ja
  263  127    15     5697     16588    193900   15      2620    0       ja
  264  127    15     5833     16602    193888   8       2615    1       ja
  265  127    15     5938     16615    193880   8       2677    0       ja
  266  127    15     6058     16629    194108   6       2606    0       ja
  267  127    15     6194     16643    194096   10      2621    0       ja
  268  127    15     6315     16657    194040   8       2605    1       ja
  269  127    15     6434     16670    194276   7       2620    0       ja
  270  127    15     6587     16686    194264   26      2620    0       ja
  271  127    15     6707     16699    194496   16      2619    0       ja
  272  127    15     6826     16713    194484   6       2617    0       ja
  273  127    15     6963     16727    194476   5       2620    0       ja
  274  127    15     7115     16741    194952   7       2607    1       ja
  275  127    15     7220     16754    194940   6       2613    0       ja
  276  127    15     7339     16768    194928   7       2611    0       ja
  277  127    15     7475     16782    195160   6       2629    0       ja
  278  127    15     7612     16795    195148   6       2624    0       ja
  279  127    15     7716     16809    195136   6       2645    1       ja
  280  127    15     7883     16825    195364   7       2615    1       ja
  281  127    15     7988     16839    195352   8       2618    1       ja
  282  127    15     8108     16853    195584   15      2607    0       ja
